2026-01-24 20:37:13 +0000: Memory Usage (424456K) : Starting running IHP-SG13G2 KLayout DRC runset on /home/designer/shared/FSE-LMS/design/runs/RUN_2026-01-24_20-16-41/57-magic-streamout/top.gds
2026-01-24 20:37:13 +0000: Memory Usage (424456K) : Ruby Version for klayout: 3.3.10
2026-01-24 20:37:13 +0000: Memory Usage (448392K) : Loading database to memory is complete.
2026-01-24 20:37:13 +0000: Memory Usage (448392K) : IHP-SG13G2 KLayout DRC runset output at: /home/designer/shared/FSE-LMS/design/runs/RUN_2026-01-24_20-16-41/64-klayout-drc/reports/drc.klayout.lyrdb
2026-01-24 20:37:13 +0000: Memory Usage (448392K) : Evaluate switches.
2026-01-24 20:37:13 +0000: Memory Usage (448392K) : tables selected: main
2026-01-24 20:37:13 +0000: Memory Usage (448392K) : KLayout will use 16 thread(s) in tiling mode.
2026-01-24 20:37:13 +0000: Memory Usage (448392K) : deep mode is enabled.
2026-01-24 20:37:14 +0000: Memory Usage (457096K) : metal2_pin has 2 polygons
2026-01-24 20:37:14 +0000: Memory Usage (457096K) : metal2_mask has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (457096K) : metal2_filler has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (457096K) : metal2_nofill has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (457096K) : metal2_slit has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (457096K) : metal2_text has 10948 polygons
2026-01-24 20:37:14 +0000: Memory Usage (457480K) : metal2_opc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (457480K) : metal2_noqrc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (457608K) : metal2_res has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (457736K) : metal2_iprobe has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (457736K) : metal2_diffprb has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (457864K) : baspoly_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (457864K) : baspoly_pin has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (458120K) : psd_drw has 52341 polygons
2026-01-24 20:37:14 +0000: Memory Usage (458120K) : nldb_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (458120K) : digibnd_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : via1_drw has 49375 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : backmetal1_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : backmetal1_pin has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : backmetal1_mask has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : backmetal1_filler has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : backmetal1_nofill has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : backmetal1_slit has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : backmetal1_text has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : backmetal1_opc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : backmetal1_noqrc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : backmetal1_res has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : backmetal1_iprobe has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : backmetal1_diffprb has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : backpassiv_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : res_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : sram_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : trans_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : ind_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : ind_pin has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : ind_text has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459272K) : salblock_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459912K) : via2_drw has 42985 polygons
2026-01-24 20:37:14 +0000: Memory Usage (459912K) : metal3_drw has 30099 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460296K) : metal3_pin has 6 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460296K) : metal3_mask has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460296K) : metal3_filler has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460296K) : metal3_nofill has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460296K) : metal3_slit has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460296K) : metal3_text has 2877 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460296K) : metal3_opc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460296K) : metal3_noqrc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460296K) : metal3_res has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460296K) : metal3_iprobe has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460296K) : metal3_diffprb has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : nwell_drw has 26019 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : nwell_pin has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : nbulay_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : nbulay_pin has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : nbulay_block has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : emwind_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : emwind_opc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : deepco_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : deepco_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : mim_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : edgeseal_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : edgeseal_bound has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : substrate_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : substrate_text has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : dfpad_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : dfpad_pillar has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : dfpad_sbump has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : thickgateox_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : pldb_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : pwell_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : pwell_pin has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : pwell_block has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460424K) : ic_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460552K) : via3_drw has 7431 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460808K) : metal4_drw has 2729 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460808K) : metal4_pin has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460936K) : metal4_mask has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (460936K) : metal4_filler has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461064K) : metal4_nofill has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461064K) : metal4_slit has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461192K) : metal4_text has 78 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461192K) : metal4_opc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461320K) : metal4_noqrc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461320K) : metal4_res has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461448K) : metal4_iprobe has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461448K) : metal4_diffprb has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461576K) : heattrans_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461576K) : heatres_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461704K) : pempoly_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461704K) : fbe_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461832K) : empoly_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461832K) : ldmos_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461960K) : pbiwind_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (461960K) : digisub_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462088K) : nodrc_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462216K) : text_drw has 10 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462216K) : via4_drw has 4938 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462472K) : metal5_drw has 1069 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462472K) : metal5_pin has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462472K) : metal5_mask has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462600K) : metal5_filler has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462600K) : metal5_nofill has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462728K) : metal5_slit has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462728K) : metal5_text has 4 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462856K) : metal5_opc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462856K) : metal5_noqrc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462984K) : metal5_res has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (462984K) : metal5_iprobe has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463112K) : metal5_diffprb has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463112K) : radhard_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463240K) : memcap_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463240K) : varicap_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463368K) : flash_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463368K) : intbondvia_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463496K) : intbondmet_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463496K) : devbondvia_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463624K) : devbondmet_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463624K) : devtrench_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463752K) : redist_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463752K) : graphbot_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463880K) : graphtop_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (463880K) : antvia1_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464008K) : antmetal2_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464008K) : graphcont_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464136K) : siwg_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464136K) : siwg_filler has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464264K) : siwg_nofill has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464264K) : sigrating_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464392K) : singrating_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464392K) : graphpas_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464520K) : emwind3_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464520K) : emwihv3_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464648K) : redbulay_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464648K) : smos_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464648K) : graphpad_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464648K) : polimide_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464648K) : polimide_pin has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464648K) : recog_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464648K) : recog_pin has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464648K) : recog_esd has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : recog_diode has 10 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : recog_tsv has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : recog_iprobe has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : recog_diffprb has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : recog_pillar has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : recog_sbump has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : recog_otp has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : recog_pdiode has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : recog_mom has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : recog_pcm has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : colopen_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : graphmetal1_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : graphmetal1_filler has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : graphmetal1_nofill has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : graphmetal1_slit has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : graphmetal1_opc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : graphmet1l_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : graphmet1l_filler has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : graphmet1l_nofill has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : graphmet1l_slit has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : graphmet1l_opc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : extblock_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : nldd_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : pldd_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : next_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : pext_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : nexthv_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : pexthv_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : graphgate_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : sinwg_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : sinwg_filler has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : sinwg_nofill has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : mempad_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topvia1_drw has 1876 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal1_drw has 14 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal1_pin has 14 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal1_mask has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal1_filler has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal1_nofill has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal1_slit has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal1_text has 14 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal1_noqrc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal1_res has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal1_iprobe has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal1_diffprb has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : inldpwl_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : polyres_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : polyres_pin has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : vmim_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : nbulaycut_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : antmetal1_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topvia2_drw has 98 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal2_drw has 14 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal2_pin has 14 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal2_mask has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal2_filler has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal2_nofill has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal2_slit has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal2_text has 14 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal2_noqrc has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal2_res has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal2_iprobe has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : topmetal2_diffprb has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : snsring_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : sensor_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : snsarms_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : snscmosvia_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : colwind_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : flm_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : hafniumox_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : memvia_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : thinfilmres_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : rfmem_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m2m3 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m2m4 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m2m5 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m2tm1 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m2tm2 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m3m4 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m3m5 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m3tm1 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m3tm2 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m4m5 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m4tm1 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m4tm2 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m5tm1 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m5tm2 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_tm1tm2 has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m1sub has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m2sub has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m3sub has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m4sub has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_m5sub has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_tm1sub has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : norcx_tm2sub has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : snsbotvia_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : snstopvia_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : deepvia_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : fgetch_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : ctrgat_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : fgimp_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464776K) : emwihv_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464904K) : lbe_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (464904K) : alcustop_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (465032K) : nometfiller_drw has 0 polygons
2026-01-24 20:37:14 +0000: Memory Usage (465032K) : prboundary_drw has 0 polygons
