Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_132_730,VDD,Metal1,371.5310,524.8230,1.200000
FILLER_132_723,VDD,Metal1,368.8890,524.8210,1.200000
FILLER_132_716,VDD,Metal1,365.5290,524.8210,1.200000
FILLER_132_709,VDD,Metal1,362.1690,524.8210,1.200000
FILLER_132_702,VDD,Metal1,358.8090,524.8210,1.200000
FILLER_132_695,VDD,Metal1,355.4490,524.8210,1.200000
FILLER_132_691,VDD,Metal1,352.0800,525.4200,1.200000
FILLER_132_689,VDD,Metal1,351.3600,525.4200,1.200000
FILLER_132_682,VDD,Metal1,349.2090,524.8210,1.200000
FILLER_132_675,VDD,Metal1,345.8490,524.8210,1.200000
FILLER_132_668,VDD,Metal1,342.4890,524.8210,1.200000
FILLER_132_661,VDD,Metal1,339.1290,524.8210,1.200000
FILLER_132_651,VDD,Metal1,333.1200,525.4200,1.200000
FILLER_132_644,VDD,Metal1,330.9690,524.8210,1.200000
FILLER_132_637,VDD,Metal1,327.6090,524.8210,1.200000
FILLER_132_630,VDD,Metal1,324.2490,524.8210,1.200000
FILLER_132_623,VDD,Metal1,320.8890,524.8210,1.200000
FILLER_132_613,VDD,Metal1,314.8800,525.4200,1.200000
FILLER_132_606,VDD,Metal1,312.7290,524.8210,1.200000
FILLER_132_599,VDD,Metal1,309.3690,524.8210,1.200000
FILLER_132_592,VDD,Metal1,306.0090,524.8210,1.200000
FILLER_132_585,VDD,Metal1,302.6490,524.8210,1.200000
FILLER_132_578,VDD,Metal1,299.2890,524.8210,1.200000
FILLER_132_571,VDD,Metal1,295.9290,524.8210,1.200000
FILLER_132_564,VDD,Metal1,292.5690,524.8210,1.200000
FILLER_132_557,VDD,Metal1,289.2090,524.8210,1.200000
FILLER_132_550,VDD,Metal1,285.8490,524.8210,1.200000
FILLER_132_543,VDD,Metal1,282.4890,524.8210,1.200000
FILLER_132_536,VDD,Metal1,279.1290,524.8210,1.200000
FILLER_132_529,VDD,Metal1,275.7690,524.8210,1.200000
FILLER_132_522,VDD,Metal1,272.4090,524.8210,1.200000
FILLER_132_515,VDD,Metal1,269.0490,524.8210,1.200000
FILLER_132_508,VDD,Metal1,265.6890,524.8210,1.200000
FILLER_132_501,VDD,Metal1,262.3290,524.8210,1.200000
FILLER_132_494,VDD,Metal1,258.9690,524.8210,1.200000
FILLER_132_487,VDD,Metal1,255.6090,524.8210,1.200000
FILLER_132_480,VDD,Metal1,252.2490,524.8210,1.200000
FILLER_132_474,VDD,Metal1,248.1600,525.4200,1.200000
FILLER_132_470,VDD,Metal1,246.7310,524.8230,1.200000
FILLER_132_463,VDD,Metal1,244.0890,524.8210,1.200000
FILLER_132_456,VDD,Metal1,240.7290,524.8210,1.200000
FILLER_132_450,VDD,Metal1,236.6400,525.4200,1.200000
FILLER_132_446,VDD,Metal1,235.2110,524.8230,1.200000
FILLER_132_439,VDD,Metal1,232.5690,524.8210,1.200000
FILLER_132_432,VDD,Metal1,229.2090,524.8210,1.200000
FILLER_132_426,VDD,Metal1,225.1200,525.4200,1.200000
FILLER_132_419,VDD,Metal1,222.9690,524.8210,1.200000
FILLER_132_412,VDD,Metal1,219.6090,524.8210,1.200000
FILLER_132_405,VDD,Metal1,216.2490,524.8210,1.200000
FILLER_132_398,VDD,Metal1,212.8890,524.8210,1.200000
FILLER_132_391,VDD,Metal1,209.5290,524.8210,1.200000
FILLER_132_384,VDD,Metal1,206.1690,524.8210,1.200000
FILLER_132_377,VDD,Metal1,202.8090,524.8210,1.200000
FILLER_132_370,VDD,Metal1,199.4490,524.8210,1.200000
FILLER_132_363,VDD,Metal1,196.0890,524.8210,1.200000
FILLER_132_356,VDD,Metal1,192.7290,524.8210,1.200000
FILLER_132_349,VDD,Metal1,189.3690,524.8210,1.200000
FILLER_132_342,VDD,Metal1,186.0090,524.8210,1.200000
FILLER_132_331,VDD,Metal1,180.7290,524.8210,1.200000
FILLER_132_324,VDD,Metal1,177.3690,524.8210,1.200000
FILLER_132_317,VDD,Metal1,174.0090,524.8210,1.200000
FILLER_132_311,VDD,Metal1,169.9200,525.4200,1.200000
FILLER_132_304,VDD,Metal1,167.7690,524.8210,1.200000
FILLER_132_297,VDD,Metal1,164.4090,524.8210,1.200000
FILLER_132_290,VDD,Metal1,161.0490,524.8210,1.200000
FILLER_132_283,VDD,Metal1,157.6890,524.8210,1.200000
FILLER_132_276,VDD,Metal1,154.3290,524.8210,1.200000
FILLER_132_269,VDD,Metal1,150.9690,524.8210,1.200000
FILLER_132_262,VDD,Metal1,147.6090,524.8210,1.200000
FILLER_132_255,VDD,Metal1,144.2490,524.8210,1.200000
FILLER_132_248,VDD,Metal1,140.8890,524.8210,1.200000
FILLER_132_241,VDD,Metal1,137.5290,524.8210,1.200000
FILLER_132_234,VDD,Metal1,134.1690,524.8210,1.200000
FILLER_132_227,VDD,Metal1,130.8090,524.8210,1.200000
FILLER_132_220,VDD,Metal1,127.4490,524.8210,1.200000
FILLER_132_213,VDD,Metal1,124.0890,524.8210,1.200000
FILLER_132_206,VDD,Metal1,120.7290,524.8210,1.200000
FILLER_132_199,VDD,Metal1,117.3690,524.8210,1.200000
FILLER_132_192,VDD,Metal1,114.0090,524.8210,1.200000
FILLER_132_185,VDD,Metal1,110.6490,524.8210,1.200000
FILLER_132_178,VDD,Metal1,107.2890,524.8210,1.200000
FILLER_132_171,VDD,Metal1,103.9290,524.8210,1.200000
FILLER_132_164,VDD,Metal1,100.5690,524.8210,1.200000
FILLER_132_157,VDD,Metal1,97.2090,524.8210,1.200000
FILLER_132_150,VDD,Metal1,93.8490,524.8210,1.200000
FILLER_132_131,VDD,Metal1,84.7290,524.8210,1.200000
FILLER_132_124,VDD,Metal1,81.3690,524.8210,1.200000
FILLER_132_119,VDD,Metal1,77.5200,525.4200,1.200000
FILLER_132_112,VDD,Metal1,75.6090,524.8210,1.200000
FILLER_132_105,VDD,Metal1,72.2490,524.8210,1.200000
FILLER_132_98,VDD,Metal1,68.8890,524.8210,1.200000
FILLER_132_91,VDD,Metal1,65.5290,524.8210,1.200000
FILLER_132_84,VDD,Metal1,62.1690,524.8210,1.200000
FILLER_132_77,VDD,Metal1,58.8090,524.8210,1.200000
FILLER_132_70,VDD,Metal1,55.4490,524.8210,1.200000
FILLER_132_63,VDD,Metal1,52.0890,524.8210,1.200000
FILLER_132_56,VDD,Metal1,48.7290,524.8210,1.200000
FILLER_132_49,VDD,Metal1,45.3690,524.8210,1.200000
FILLER_132_42,VDD,Metal1,42.0090,524.8210,1.200000
FILLER_132_35,VDD,Metal1,38.6490,524.8210,1.200000
FILLER_132_28,VDD,Metal1,35.2890,524.8210,1.200000
FILLER_132_21,VDD,Metal1,31.9290,524.8210,1.200000
FILLER_132_14,VDD,Metal1,28.5690,524.8210,1.200000
FILLER_132_7,VDD,Metal1,25.2090,524.8210,1.200000
FILLER_132_0,VDD,Metal1,21.8490,524.8210,1.200000
FILLER_131_1060,VDD,Metal1,529.2000,517.8600,1.199992
FILLER_131_1058,VDD,Metal1,528.4800,517.8600,1.199992
FILLER_131_1051,VDD,Metal1,526.3290,518.4580,1.199992
FILLER_131_1044,VDD,Metal1,522.9690,518.4580,1.199992
FILLER_131_1037,VDD,Metal1,519.6090,518.4580,1.199992
FILLER_131_1030,VDD,Metal1,516.2490,518.4580,1.199992
FILLER_131_1023,VDD,Metal1,512.8890,518.4580,1.199992
FILLER_131_1016,VDD,Metal1,509.5290,518.4580,1.199992
FILLER_131_1009,VDD,Metal1,506.1690,518.4580,1.199992
FILLER_131_1002,VDD,Metal1,502.8090,518.4580,1.199992
FILLER_131_995,VDD,Metal1,499.4490,518.4580,1.199992
FILLER_131_988,VDD,Metal1,496.0890,518.4580,1.199992
FILLER_131_981,VDD,Metal1,492.7290,518.4580,1.199992
FILLER_131_976,VDD,Metal1,488.8800,517.8600,1.199992
FILLER_131_972,VDD,Metal1,487.6910,518.4560,1.199996
FILLER_131_960,VDD,Metal1,481.9310,518.4560,1.199992
FILLER_131_953,VDD,Metal1,479.2890,518.4580,1.199991
FILLER_131_946,VDD,Metal1,475.9290,518.4580,1.199991
FILLER_131_939,VDD,Metal1,472.5690,518.4580,1.199991
FILLER_131_932,VDD,Metal1,469.2090,518.4580,1.199991
FILLER_131_926,VDD,Metal1,464.8800,517.8600,1.199991
FILLER_131_919,VDD,Metal1,462.9690,518.4580,1.199991
FILLER_131_912,VDD,Metal1,459.6090,518.4580,1.199991
FILLER_131_890,VDD,Metal1,447.6000,517.8600,1.199991
FILLER_131_873,VDD,Metal1,439.4400,517.8600,1.199991
FILLER_131_871,VDD,Metal1,438.7200,517.8600,1.199991
FILLER_131_840,VDD,Metal1,423.8400,517.8600,1.199991
FILLER_131_836,VDD,Metal1,422.4110,518.4560,1.199991
FILLER_131_829,VDD,Metal1,418.5600,517.8600,1.199992
FILLER_131_792,VDD,Metal1,400.8000,517.8600,1.199988
FILLER_131_788,VDD,Metal1,399.3710,518.4560,1.199988
FILLER_131_748,VDD,Metal1,379.4400,517.8600,1.199978
FILLER_131_746,VDD,Metal1,378.7200,517.8600,1.199978
FILLER_131_729,VDD,Metal1,370.3200,517.8600,1.199974
FILLER_131_727,VDD,Metal1,369.6000,517.8600,1.199974
FILLER_131_714,VDD,Metal1,363.3600,517.8600,1.199973
FILLER_131_710,VDD,Metal1,361.9310,518.4560,1.199973
FILLER_131_705,VDD,Metal1,358.8000,517.8600,1.199972
FILLER_131_703,VDD,Metal1,358.0800,517.8600,1.199972
FILLER_131_683,VDD,Metal1,348.2400,517.8600,1.199971
FILLER_131_681,VDD,Metal1,347.5200,517.8600,1.199970
FILLER_131_674,VDD,Metal1,345.3690,518.4580,1.199970
FILLER_131_641,VDD,Metal1,328.3200,517.8600,1.199968
FILLER_131_637,VDD,Metal1,326.8910,518.4560,1.199966
FILLER_131_603,VDD,Metal1,310.5710,518.4560,1.199970
FILLER_131_596,VDD,Metal1,307.9290,518.4580,1.199971
FILLER_131_589,VDD,Metal1,304.5690,518.4580,1.199972
FILLER_131_582,VDD,Metal1,301.2090,518.4580,1.199973
FILLER_131_575,VDD,Metal1,297.8490,518.4580,1.199974
FILLER_131_568,VDD,Metal1,294.4890,518.4580,1.199975
FILLER_131_561,VDD,Metal1,291.1290,518.4580,1.199976
FILLER_131_554,VDD,Metal1,287.7690,518.4580,1.199978
FILLER_131_547,VDD,Metal1,284.4090,518.4580,1.199979
FILLER_131_540,VDD,Metal1,281.0490,518.4580,1.199980
FILLER_131_533,VDD,Metal1,277.6890,518.4580,1.199981
FILLER_131_526,VDD,Metal1,274.3290,518.4580,1.199982
FILLER_131_519,VDD,Metal1,270.9690,518.4580,1.199983
FILLER_131_512,VDD,Metal1,267.6090,518.4580,1.199984
FILLER_131_505,VDD,Metal1,264.2490,518.4580,1.199985
FILLER_131_498,VDD,Metal1,260.8890,518.4580,1.199986
FILLER_131_416,VDD,Metal1,220.0800,517.8600,1.199978
FILLER_131_409,VDD,Metal1,218.1690,518.4580,1.199982
FILLER_131_402,VDD,Metal1,214.8090,518.4580,1.199982
FILLER_131_395,VDD,Metal1,211.4490,518.4580,1.199986
FILLER_131_388,VDD,Metal1,208.0890,518.4580,1.199986
FILLER_131_381,VDD,Metal1,204.7290,518.4580,1.199987
FILLER_131_374,VDD,Metal1,201.3690,518.4580,1.199987
FILLER_131_367,VDD,Metal1,198.0090,518.4580,1.199988
FILLER_131_360,VDD,Metal1,194.6490,518.4580,1.199988
FILLER_131_305,VDD,Metal1,166.8000,517.8600,1.199964
FILLER_131_303,VDD,Metal1,166.0800,517.8600,1.199964
FILLER_131_296,VDD,Metal1,163.9290,518.4580,1.199959
FILLER_131_289,VDD,Metal1,160.5690,518.4580,1.199958
FILLER_131_282,VDD,Metal1,157.2090,518.4580,1.199958
FILLER_131_271,VDD,Metal1,151.9290,518.4580,1.199960
FILLER_131_264,VDD,Metal1,148.5690,518.4580,1.199961
FILLER_131_257,VDD,Metal1,145.2090,518.4580,1.199962
FILLER_131_250,VDD,Metal1,141.8490,518.4580,1.199963
FILLER_131_243,VDD,Metal1,138.4890,518.4580,1.199965
FILLER_131_236,VDD,Metal1,135.1290,518.4580,1.199966
FILLER_131_229,VDD,Metal1,131.7690,518.4580,1.199968
FILLER_131_222,VDD,Metal1,128.4090,518.4580,1.199969
FILLER_131_215,VDD,Metal1,125.0490,518.4580,1.199970
FILLER_131_208,VDD,Metal1,121.6890,518.4580,1.199972
FILLER_131_201,VDD,Metal1,118.3290,518.4580,1.199973
FILLER_131_194,VDD,Metal1,114.9690,518.4580,1.199975
FILLER_131_187,VDD,Metal1,111.6090,518.4580,1.199987
FILLER_131_173,VDD,Metal1,103.4400,517.8600,1.199981
FILLER_131_171,VDD,Metal1,102.7200,517.8600,1.199981
FILLER_131_164,VDD,Metal1,100.5690,518.4580,1.199981
FILLER_131_157,VDD,Metal1,97.2090,518.4580,1.199950
FILLER_131_109,VDD,Metal1,72.9600,517.8600,1.199848
FILLER_131_102,VDD,Metal1,70.8090,518.4580,1.199848
FILLER_131_95,VDD,Metal1,67.4490,518.4580,1.199861
FILLER_131_88,VDD,Metal1,64.0890,518.4580,1.199875
FILLER_131_81,VDD,Metal1,60.7290,518.4580,1.199888
FILLER_131_74,VDD,Metal1,57.3690,518.4580,1.199901
FILLER_131_67,VDD,Metal1,54.0090,518.4580,1.199915
FILLER_131_60,VDD,Metal1,50.6490,518.4580,1.199928
FILLER_131_53,VDD,Metal1,47.2890,518.4580,1.199941
FILLER_131_46,VDD,Metal1,43.9290,518.4580,1.199954
FILLER_131_39,VDD,Metal1,40.5690,518.4580,1.199968
FILLER_131_32,VDD,Metal1,37.2090,518.4580,1.199981
FILLER_131_25,VDD,Metal1,33.8490,518.4580,1.199994
FILLER_131_18,VDD,Metal1,30.4890,518.4580,1.199994
FILLER_131_11,VDD,Metal1,27.1290,518.4580,1.199994
FILLER_131_4,VDD,Metal1,23.7690,518.4580,1.199993
FILLER_130_1060,VDD,Metal1,529.2000,517.8600,1.199992
FILLER_130_1053,VDD,Metal1,527.2890,517.2610,1.199992
FILLER_130_1046,VDD,Metal1,523.9290,517.2610,1.199992
FILLER_130_1039,VDD,Metal1,520.5690,517.2610,1.199992
FILLER_130_1032,VDD,Metal1,517.2090,517.2610,1.199992
FILLER_130_1025,VDD,Metal1,513.8490,517.2610,1.199992
FILLER_130_1018,VDD,Metal1,510.4890,517.2610,1.199992
FILLER_130_1011,VDD,Metal1,507.1290,517.2610,1.199992
FILLER_130_1004,VDD,Metal1,503.7690,517.2610,1.199992
FILLER_130_997,VDD,Metal1,500.4090,517.2610,1.199992
FILLER_130_990,VDD,Metal1,497.0490,517.2610,1.199992
FILLER_130_956,VDD,Metal1,479.5200,517.8600,1.199991
FILLER_130_939,VDD,Metal1,471.1200,517.8600,1.199991
FILLER_130_937,VDD,Metal1,470.4000,517.8600,1.199991
FILLER_130_928,VDD,Metal1,465.8400,517.8600,1.199991
FILLER_130_897,VDD,Metal1,451.2000,517.8600,1.199991
FILLER_130_887,VDD,Metal1,446.4000,517.8600,1.199991
FILLER_130_877,VDD,Metal1,441.6000,517.8600,1.199991
FILLER_130_873,VDD,Metal1,440.1710,517.2630,1.199991
FILLER_130_846,VDD,Metal1,426.7200,517.8600,1.199991
FILLER_130_817,VDD,Metal1,412.8000,517.8600,1.199992
FILLER_130_806,VDD,Metal1,407.2800,517.8600,1.199992
FILLER_130_799,VDD,Metal1,404.1600,517.8600,1.199990
FILLER_130_793,VDD,Metal1,401.0400,517.8600,1.199988
FILLER_130_791,VDD,Metal1,400.3200,517.8600,1.199988
FILLER_130_773,VDD,Metal1,391.6800,517.8600,1.199981
FILLER_130_763,VDD,Metal1,386.8800,517.8600,1.199979
FILLER_130_725,VDD,Metal1,368.4000,517.8600,1.199974
FILLER_130_702,VDD,Metal1,357.6000,517.8600,1.199972
FILLER_130_676,VDD,Metal1,344.8800,517.8600,1.199970
FILLER_130_669,VDD,Metal1,342.9690,517.2610,1.199970
FILLER_130_637,VDD,Metal1,326.1600,517.8600,1.199966
FILLER_130_635,VDD,Metal1,325.4400,517.8600,1.199963
FILLER_130_608,VDD,Metal1,312.4800,517.8600,1.199966
FILLER_130_604,VDD,Metal1,311.0510,517.2630,1.199970
FILLER_130_597,VDD,Metal1,308.4090,517.2610,1.199970
FILLER_130_590,VDD,Metal1,305.0490,517.2610,1.199971
FILLER_130_583,VDD,Metal1,301.6890,517.2610,1.199972
FILLER_130_576,VDD,Metal1,298.3290,517.2610,1.199973
FILLER_130_569,VDD,Metal1,294.9690,517.2610,1.199974
FILLER_130_562,VDD,Metal1,291.6090,517.2610,1.199975
FILLER_130_555,VDD,Metal1,288.2490,517.2610,1.199976
FILLER_130_548,VDD,Metal1,284.8890,517.2610,1.199978
FILLER_130_541,VDD,Metal1,281.5290,517.2610,1.199979
FILLER_130_534,VDD,Metal1,278.1690,517.2610,1.199980
FILLER_130_527,VDD,Metal1,274.8090,517.2610,1.199981
FILLER_130_520,VDD,Metal1,271.4490,517.2610,1.199982
FILLER_130_513,VDD,Metal1,268.0890,517.2610,1.199983
FILLER_130_506,VDD,Metal1,264.7290,517.2610,1.199984
FILLER_130_499,VDD,Metal1,261.3690,517.2610,1.199985
FILLER_130_492,VDD,Metal1,258.0090,517.2610,1.199986
FILLER_130_485,VDD,Metal1,254.6490,517.2610,1.199986
FILLER_130_471,VDD,Metal1,246.4800,517.8600,1.199985
FILLER_130_449,VDD,Metal1,235.9200,517.8600,1.199977
FILLER_130_447,VDD,Metal1,235.2000,517.8600,1.199977
FILLER_130_405,VDD,Metal1,215.0400,517.8600,1.199982
FILLER_130_398,VDD,Metal1,212.8890,517.2610,1.199986
FILLER_130_393,VDD,Metal1,209.0400,517.8600,1.199986
FILLER_130_389,VDD,Metal1,207.8510,517.2630,1.199986
FILLER_130_382,VDD,Metal1,205.2090,517.2610,1.199986
FILLER_130_375,VDD,Metal1,201.8490,517.2610,1.199987
FILLER_130_368,VDD,Metal1,198.4890,517.2610,1.199987
FILLER_130_361,VDD,Metal1,195.1290,517.2610,1.199988
FILLER_130_354,VDD,Metal1,191.7690,517.2610,1.199988
FILLER_130_347,VDD,Metal1,188.4090,517.2610,1.199989
FILLER_130_341,VDD,Metal1,184.0800,517.8600,1.199989
FILLER_130_330,VDD,Metal1,180.2490,517.2610,1.199989
FILLER_130_323,VDD,Metal1,176.8890,517.2610,1.199989
FILLER_130_307,VDD,Metal1,168.0000,517.8600,1.199989
FILLER_130_300,VDD,Metal1,165.8490,517.2610,1.199964
FILLER_130_269,VDD,Metal1,150.2510,517.2630,1.199960
FILLER_130_262,VDD,Metal1,147.6090,517.2610,1.199962
FILLER_130_255,VDD,Metal1,144.2490,517.2610,1.199963
FILLER_130_248,VDD,Metal1,140.8890,517.2610,1.199964
FILLER_130_241,VDD,Metal1,137.5290,517.2610,1.199966
FILLER_130_234,VDD,Metal1,134.1690,517.2610,1.199967
FILLER_130_227,VDD,Metal1,130.8090,517.2610,1.199969
FILLER_130_220,VDD,Metal1,127.4490,517.2610,1.199970
FILLER_130_214,VDD,Metal1,123.3600,517.8600,1.199972
FILLER_130_210,VDD,Metal1,121.9310,517.2630,1.199972
FILLER_130_203,VDD,Metal1,119.2890,517.2610,1.199972
FILLER_130_196,VDD,Metal1,115.9290,517.2610,1.199974
FILLER_130_168,VDD,Metal1,101.0400,517.8600,1.199981
FILLER_130_164,VDD,Metal1,99.8510,517.2630,1.199981
FILLER_130_112,VDD,Metal1,74.1600,517.8600,1.199848
FILLER_130_105,VDD,Metal1,72.2490,517.2610,1.199848
FILLER_130_98,VDD,Metal1,68.8890,517.2610,1.199861
FILLER_130_91,VDD,Metal1,65.5290,517.2610,1.199875
FILLER_130_84,VDD,Metal1,62.1690,517.2610,1.199888
FILLER_130_77,VDD,Metal1,58.8090,517.2610,1.199901
FILLER_130_70,VDD,Metal1,55.4490,517.2610,1.199915
FILLER_130_63,VDD,Metal1,52.0890,517.2610,1.199928
FILLER_130_56,VDD,Metal1,48.7290,517.2610,1.199941
FILLER_130_49,VDD,Metal1,45.3690,517.2610,1.199954
FILLER_130_42,VDD,Metal1,42.0090,517.2610,1.199968
FILLER_130_35,VDD,Metal1,38.6490,517.2610,1.199981
FILLER_130_28,VDD,Metal1,35.2890,517.2610,1.199994
FILLER_130_21,VDD,Metal1,31.9290,517.2610,1.199994
FILLER_130_14,VDD,Metal1,28.5690,517.2610,1.199994
FILLER_130_7,VDD,Metal1,25.2090,517.2610,1.199993
FILLER_130_0,VDD,Metal1,21.8490,517.2610,1.199993
FILLER_129_1060,VDD,Metal1,529.2000,510.3000,1.199999
FILLER_129_1056,VDD,Metal1,528.0110,510.8960,1.199999
FILLER_129_1049,VDD,Metal1,525.3690,510.8980,1.199999
FILLER_129_1042,VDD,Metal1,522.0090,510.8980,1.199999
FILLER_129_1035,VDD,Metal1,518.6490,510.8980,1.199999
FILLER_129_1028,VDD,Metal1,515.2890,510.8980,1.199999
FILLER_129_1021,VDD,Metal1,511.9290,510.8980,1.199999
FILLER_129_1014,VDD,Metal1,508.5690,510.8980,1.199999
FILLER_129_1007,VDD,Metal1,505.2090,510.8980,1.199999
FILLER_129_1000,VDD,Metal1,501.8490,510.8980,1.199999
FILLER_129_993,VDD,Metal1,498.4890,510.8980,1.199999
FILLER_129_986,VDD,Metal1,495.1290,510.8980,1.199999
FILLER_129_979,VDD,Metal1,491.7690,510.8980,1.199999
FILLER_129_972,VDD,Metal1,487.2000,510.3000,1.199999
FILLER_129_966,VDD,Metal1,484.3200,510.3000,1.199999
FILLER_129_941,VDD,Metal1,472.0800,510.3000,1.199986
FILLER_129_939,VDD,Metal1,471.3600,510.3000,1.199986
FILLER_129_932,VDD,Metal1,469.2090,510.8980,1.199986
FILLER_129_918,VDD,Metal1,461.0400,510.3000,1.199932
FILLER_129_909,VDD,Metal1,456.7200,510.3000,1.199930
FILLER_129_900,VDD,Metal1,452.4000,510.3000,1.199929
FILLER_129_898,VDD,Metal1,451.6800,510.3000,1.199929
FILLER_129_887,VDD,Metal1,446.4000,510.3000,1.199910
FILLER_129_881,VDD,Metal1,443.2800,510.3000,1.199917
FILLER_129_874,VDD,Metal1,441.3690,510.8980,1.199918
FILLER_129_844,VDD,Metal1,425.5200,510.3000,1.199985
FILLER_129_842,VDD,Metal1,424.8000,510.3000,1.199985
FILLER_129_804,VDD,Metal1,407.7690,510.8980,1.199985
FILLER_129_790,VDD,Metal1,399.6000,510.3000,1.199984
FILLER_129_788,VDD,Metal1,398.8800,510.3000,1.199984
FILLER_129_781,VDD,Metal1,396.7290,510.8980,1.199984
FILLER_129_747,VDD,Metal1,379.2000,510.3000,1.199983
FILLER_129_743,VDD,Metal1,377.7710,510.8960,1.199983
FILLER_129_710,VDD,Metal1,361.2000,510.3000,1.199975
FILLER_129_708,VDD,Metal1,360.4800,510.3000,1.199975
FILLER_129_701,VDD,Metal1,358.3290,510.8980,1.199975
FILLER_129_670,VDD,Metal1,342.2400,510.3000,1.199974
FILLER_129_663,VDD,Metal1,340.0890,510.8980,1.199974
FILLER_129_606,VDD,Metal1,311.5200,510.3000,1.199932
FILLER_129_602,VDD,Metal1,310.0910,510.8960,1.199932
FILLER_129_595,VDD,Metal1,307.4490,510.8980,1.199932
FILLER_129_587,VDD,Metal1,302.1600,510.3000,1.199932
FILLER_129_585,VDD,Metal1,301.4400,510.3000,1.199932
FILLER_129_578,VDD,Metal1,299.2890,510.8980,1.199932
FILLER_129_571,VDD,Metal1,295.9290,510.8980,1.199939
FILLER_129_564,VDD,Metal1,292.5690,510.8980,1.199963
FILLER_129_557,VDD,Metal1,289.2090,510.8980,1.199968
FILLER_129_550,VDD,Metal1,285.8490,510.8980,1.199980
FILLER_129_543,VDD,Metal1,282.4890,510.8980,1.199981
FILLER_129_536,VDD,Metal1,279.1290,510.8980,1.199982
FILLER_129_529,VDD,Metal1,275.7690,510.8980,1.199982
FILLER_129_522,VDD,Metal1,272.4090,510.8980,1.199983
FILLER_129_515,VDD,Metal1,269.0490,510.8980,1.199984
FILLER_129_508,VDD,Metal1,265.6890,510.8980,1.199984
FILLER_129_493,VDD,Metal1,257.0400,510.3000,1.199974
FILLER_129_447,VDD,Metal1,234.9600,510.3000,1.199928
FILLER_129_443,VDD,Metal1,233.7710,510.8960,1.199927
FILLER_129_437,VDD,Metal1,230.1600,510.3000,1.199927
FILLER_129_431,VDD,Metal1,227.2800,510.3000,1.199922
FILLER_129_429,VDD,Metal1,226.5600,510.3000,1.199917
FILLER_129_365,VDD,Metal1,197.0490,510.8980,1.199900
FILLER_129_357,VDD,Metal1,192.4910,510.8960,1.199910
FILLER_129_350,VDD,Metal1,189.8490,510.8980,1.199952
FILLER_129_330,VDD,Metal1,179.5310,510.8960,1.199988
FILLER_129_306,VDD,Metal1,167.2800,510.3000,1.199984
FILLER_129_304,VDD,Metal1,166.5600,510.3000,1.199984
FILLER_129_273,VDD,Metal1,151.4400,510.3000,1.199979
