2026-01-24 18:49:15 +0000: Memory Usage (424476K) : Starting running IHP-SG13G2 KLayout DRC runset on /home/designer/shared/FSE-LMS/design/runs/RUN_2026-01-24_18-07-11/57-magic-streamout/top.gds
2026-01-24 18:49:15 +0000: Memory Usage (424476K) : Ruby Version for klayout: 3.3.10
2026-01-24 18:49:16 +0000: Memory Usage (482972K) : Loading database to memory is complete.
2026-01-24 18:49:16 +0000: Memory Usage (482972K) : IHP-SG13G2 KLayout DRC runset output at: /home/designer/shared/FSE-LMS/design/runs/RUN_2026-01-24_18-07-11/64-klayout-drc/reports/drc.klayout.lyrdb
2026-01-24 18:49:16 +0000: Memory Usage (482972K) : Evaluate switches.
2026-01-24 18:49:16 +0000: Memory Usage (482972K) : tables selected: main
2026-01-24 18:49:16 +0000: Memory Usage (482972K) : KLayout will use 16 thread(s) in tiling mode.
2026-01-24 18:49:16 +0000: Memory Usage (482972K) : deep mode is enabled.
2026-01-24 18:49:17 +0000: Memory Usage (496028K) : metal4_filler has 0 polygons
2026-01-24 18:49:17 +0000: Memory Usage (496028K) : metal4_nofill has 0 polygons
2026-01-24 18:49:17 +0000: Memory Usage (496028K) : metal4_slit has 0 polygons
2026-01-24 18:49:17 +0000: Memory Usage (496028K) : metal4_text has 15 polygons
2026-01-24 18:49:17 +0000: Memory Usage (496028K) : metal4_opc has 0 polygons
2026-01-24 18:49:17 +0000: Memory Usage (496028K) : metal4_noqrc has 0 polygons
2026-01-24 18:49:17 +0000: Memory Usage (496028K) : metal4_res has 0 polygons
2026-01-24 18:49:17 +0000: Memory Usage (496028K) : metal4_iprobe has 0 polygons
2026-01-24 18:49:17 +0000: Memory Usage (496028K) : metal4_diffprb has 0 polygons
2026-01-24 18:49:17 +0000: Memory Usage (496156K) : heattrans_drw has 0 polygons
2026-01-24 18:49:17 +0000: Memory Usage (496156K) : heatres_drw has 0 polygons
2026-01-24 18:49:17 +0000: Memory Usage (496284K) : pempoly_drw has 0 polygons
2026-01-24 18:49:17 +0000: Memory Usage (496284K) : fbe_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (496412K) : empoly_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (496412K) : ldmos_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (496412K) : pbiwind_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (496412K) : digisub_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (496412K) : nodrc_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : text_drw has 82 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : via4_drw has 16554 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : metal5_drw has 3337 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : metal5_pin has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : metal5_mask has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : metal5_filler has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : metal5_nofill has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : metal5_slit has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : metal5_text has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : metal5_opc has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : metal5_noqrc has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : metal5_res has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : metal5_iprobe has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : metal5_diffprb has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : radhard_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : memcap_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : varicap_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : flash_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : intbondvia_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : intbondmet_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : devbondvia_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : devbondmet_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : devtrench_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : redist_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : graphbot_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : graphtop_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : antvia1_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : antmetal2_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : graphcont_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : siwg_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : siwg_filler has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : siwg_nofill has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : sigrating_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : singrating_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : graphpas_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : emwind3_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : emwihv3_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : redbulay_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : smos_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : graphpad_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : polimide_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : polimide_pin has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : recog_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : recog_pin has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (497436K) : recog_esd has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : recog_diode has 82 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : recog_tsv has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : recog_iprobe has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : recog_diffprb has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : recog_pillar has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : recog_sbump has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : recog_otp has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : recog_pdiode has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : recog_mom has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : recog_pcm has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : colopen_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : graphmetal1_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : graphmetal1_filler has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : graphmetal1_nofill has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : graphmetal1_slit has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : graphmetal1_opc has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : graphmet1l_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : graphmet1l_filler has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : graphmet1l_nofill has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : graphmet1l_slit has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : graphmet1l_opc has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : extblock_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : nldd_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : pldd_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : next_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : pext_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : nexthv_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : pexthv_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : graphgate_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : sinwg_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : sinwg_filler has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : sinwg_nofill has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : mempad_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : topvia1_drw has 6604 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : topmetal1_drw has 26 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : topmetal1_pin has 26 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : topmetal1_mask has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : topmetal1_filler has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : topmetal1_nofill has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : topmetal1_slit has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : topmetal1_text has 26 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : topmetal1_noqrc has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : topmetal1_res has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : topmetal1_iprobe has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : topmetal1_diffprb has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : inldpwl_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : polyres_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : polyres_pin has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : vmim_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : nbulaycut_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : antmetal1_drw has 0 polygons
2026-01-24 18:49:18 +0000: Memory Usage (498204K) : topvia2_drw has 338 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : topmetal2_drw has 26 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : topmetal2_pin has 26 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : topmetal2_mask has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : topmetal2_filler has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : topmetal2_nofill has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : topmetal2_slit has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : topmetal2_text has 26 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : topmetal2_noqrc has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : topmetal2_res has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : topmetal2_iprobe has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : topmetal2_diffprb has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : snsring_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : sensor_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : snsarms_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : snscmosvia_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : colwind_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : flm_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : hafniumox_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : memvia_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : thinfilmres_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : rfmem_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m2m3 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m2m4 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m2m5 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m2tm1 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m2tm2 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m3m4 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m3m5 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m3tm1 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m3tm2 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m4m5 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m4tm1 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m4tm2 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m5tm1 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m5tm2 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_tm1tm2 has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m1sub has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m2sub has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m3sub has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m4sub has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_m5sub has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_tm1sub has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : norcx_tm2sub has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : snsbotvia_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : snstopvia_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : deepvia_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : fgetch_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : ctrgat_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : fgimp_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : emwihv_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : lbe_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : alcustop_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : nometfiller_drw has 0 polygons
2026-01-24 18:49:19 +0000: Memory Usage (498204K) : prboundary_drw has 0 polygons
