Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_145_820,VDD,Metal1,414.2400,570.7800,1.199992
FILLER_145_813,VDD,Metal1,412.0890,571.3780,1.199992
FILLER_145_806,VDD,Metal1,408.7290,571.3780,1.199987
FILLER_145_799,VDD,Metal1,405.3690,571.3780,1.199986
FILLER_145_792,VDD,Metal1,402.0090,571.3780,1.199986
FILLER_145_785,VDD,Metal1,398.6490,571.3780,1.199986
FILLER_145_778,VDD,Metal1,395.2890,571.3780,1.199986
FILLER_145_771,VDD,Metal1,391.9290,571.3780,1.199986
FILLER_145_764,VDD,Metal1,388.5690,571.3780,1.199986
FILLER_145_757,VDD,Metal1,385.2090,571.3780,1.199986
FILLER_145_750,VDD,Metal1,381.8490,571.3780,1.199986
FILLER_145_743,VDD,Metal1,378.4890,571.3780,1.199986
FILLER_145_736,VDD,Metal1,375.1290,571.3780,1.199986
FILLER_145_729,VDD,Metal1,371.7690,571.3780,1.199985
FILLER_145_722,VDD,Metal1,368.4090,571.3780,1.199985
FILLER_145_715,VDD,Metal1,365.0490,571.3780,1.199985
FILLER_145_709,VDD,Metal1,360.9600,570.7800,1.199985
FILLER_145_703,VDD,Metal1,358.0800,570.7800,1.199980
FILLER_145_699,VDD,Metal1,356.6510,571.3760,1.199980
FILLER_145_692,VDD,Metal1,354.0090,571.3780,1.199980
FILLER_145_685,VDD,Metal1,350.6490,571.3780,1.199980
FILLER_145_678,VDD,Metal1,347.2890,571.3780,1.199980
FILLER_145_671,VDD,Metal1,343.9290,571.3780,1.199980
FILLER_145_664,VDD,Metal1,340.5690,571.3780,1.199981
FILLER_145_657,VDD,Metal1,337.2090,571.3780,1.199981
FILLER_145_650,VDD,Metal1,333.8490,571.3780,1.199976
FILLER_145_643,VDD,Metal1,330.4890,571.3780,1.199972
FILLER_145_636,VDD,Metal1,327.1290,571.3780,1.199970
FILLER_145_629,VDD,Metal1,323.7690,571.3780,1.199970
FILLER_145_621,VDD,Metal1,319.2110,571.3760,1.199970
FILLER_145_614,VDD,Metal1,316.5690,571.3780,1.199943
FILLER_145_607,VDD,Metal1,313.2090,571.3780,1.199942
FILLER_145_600,VDD,Metal1,309.8490,571.3780,1.199942
FILLER_145_589,VDD,Metal1,304.5690,571.3780,1.199944
FILLER_145_582,VDD,Metal1,301.2090,571.3780,1.199945
FILLER_145_575,VDD,Metal1,297.8490,571.3780,1.199946
FILLER_145_568,VDD,Metal1,294.4890,571.3780,1.199947
FILLER_145_561,VDD,Metal1,291.1290,571.3780,1.199948
FILLER_145_554,VDD,Metal1,287.7690,571.3780,1.199950
FILLER_145_547,VDD,Metal1,284.4090,571.3780,1.199951
FILLER_145_540,VDD,Metal1,281.0490,571.3780,1.199952
FILLER_145_533,VDD,Metal1,277.6890,571.3780,1.199975
FILLER_145_526,VDD,Metal1,274.3290,571.3780,1.199975
FILLER_145_519,VDD,Metal1,270.9690,571.3780,1.199980
FILLER_145_512,VDD,Metal1,267.6090,571.3780,1.199981
FILLER_145_505,VDD,Metal1,264.2490,571.3780,1.199981
FILLER_145_494,VDD,Metal1,258.9690,571.3780,1.199986
FILLER_145_487,VDD,Metal1,255.6090,571.3780,1.199985
FILLER_145_480,VDD,Metal1,252.2490,571.3780,1.199983
FILLER_145_473,VDD,Metal1,248.8890,571.3780,1.199983
FILLER_145_465,VDD,Metal1,244.3310,571.3760,1.199983
FILLER_145_458,VDD,Metal1,241.6890,571.3780,1.199940
FILLER_145_451,VDD,Metal1,238.3290,571.3780,1.199939
FILLER_145_444,VDD,Metal1,234.9690,571.3780,1.199939
FILLER_145_433,VDD,Metal1,229.6890,571.3780,1.199940
FILLER_145_426,VDD,Metal1,226.3290,571.3780,1.199942
FILLER_145_419,VDD,Metal1,222.9690,571.3780,1.199942
FILLER_145_414,VDD,Metal1,219.1200,570.7800,1.199942
FILLER_145_410,VDD,Metal1,217.9310,571.3760,1.199943
FILLER_145_403,VDD,Metal1,215.2890,571.3780,1.199943
FILLER_145_396,VDD,Metal1,211.9290,571.3780,1.199956
FILLER_145_389,VDD,Metal1,208.5690,571.3780,1.199978
FILLER_145_382,VDD,Metal1,205.2090,571.3780,1.199981
FILLER_145_375,VDD,Metal1,201.8490,571.3780,1.199983
FILLER_145_368,VDD,Metal1,198.4890,571.3780,1.199985
FILLER_145_361,VDD,Metal1,195.1290,571.3780,1.199986
FILLER_145_354,VDD,Metal1,191.7690,571.3780,1.199988
FILLER_145_347,VDD,Metal1,188.4090,571.3780,1.199990
FILLER_145_340,VDD,Metal1,185.0490,571.3780,1.199992
FILLER_145_333,VDD,Metal1,181.6890,571.3780,1.199991
FILLER_145_326,VDD,Metal1,178.3290,571.3780,1.199989
FILLER_145_319,VDD,Metal1,174.9690,571.3780,1.199988
FILLER_145_312,VDD,Metal1,171.6090,571.3780,1.199987
FILLER_145_305,VDD,Metal1,168.2490,571.3780,1.199985
FILLER_145_298,VDD,Metal1,164.8890,571.3780,1.199983
FILLER_145_291,VDD,Metal1,161.5290,571.3780,1.199974
FILLER_145_284,VDD,Metal1,158.1690,571.3780,1.199973
FILLER_145_277,VDD,Metal1,154.8090,571.3780,1.199973
FILLER_145_272,VDD,Metal1,150.9600,570.7800,1.199973
FILLER_145_270,VDD,Metal1,150.2400,570.7800,1.199973
FILLER_145_263,VDD,Metal1,148.0890,571.3780,1.199973
FILLER_145_256,VDD,Metal1,144.7290,571.3780,1.199975
FILLER_145_249,VDD,Metal1,141.3690,571.3780,1.199977
FILLER_145_242,VDD,Metal1,138.0090,571.3780,1.199978
FILLER_145_235,VDD,Metal1,134.6490,571.3780,1.199980
FILLER_145_228,VDD,Metal1,131.2890,571.3780,1.199982
FILLER_145_221,VDD,Metal1,127.9290,571.3780,1.199984
FILLER_145_214,VDD,Metal1,124.5690,571.3780,1.199985
FILLER_145_207,VDD,Metal1,121.2090,571.3780,1.199987
FILLER_145_200,VDD,Metal1,117.8490,571.3780,1.199989
FILLER_145_193,VDD,Metal1,114.4890,571.3780,1.199991
FILLER_145_186,VDD,Metal1,111.1290,571.3780,1.199991
FILLER_145_179,VDD,Metal1,107.7690,571.3780,1.199992
FILLER_145_174,VDD,Metal1,103.9200,570.7800,1.199991
FILLER_145_170,VDD,Metal1,102.7310,571.3760,1.199991
FILLER_145_163,VDD,Metal1,100.0890,571.3780,1.199972
FILLER_145_156,VDD,Metal1,96.7290,571.3780,1.199970
FILLER_145_149,VDD,Metal1,93.3690,571.3780,1.199961
FILLER_145_141,VDD,Metal1,88.8110,571.3760,1.199961
FILLER_145_133,VDD,Metal1,84.9710,571.3760,1.199961
FILLER_145_126,VDD,Metal1,82.3290,571.3780,1.199962
FILLER_145_119,VDD,Metal1,78.9690,571.3780,1.199965
FILLER_145_112,VDD,Metal1,75.6090,571.3780,1.199965
FILLER_145_105,VDD,Metal1,72.2490,571.3780,1.199990
FILLER_145_98,VDD,Metal1,68.8890,571.3780,1.199991
FILLER_145_91,VDD,Metal1,65.5290,571.3780,1.199991
FILLER_145_84,VDD,Metal1,62.1690,571.3780,1.199992
FILLER_145_77,VDD,Metal1,58.8090,571.3780,1.199993
FILLER_145_70,VDD,Metal1,55.4490,571.3780,1.199994
FILLER_145_63,VDD,Metal1,52.0890,571.3780,1.199994
FILLER_145_56,VDD,Metal1,48.7290,571.3780,1.199995
FILLER_145_49,VDD,Metal1,45.3690,571.3780,1.199996
FILLER_145_42,VDD,Metal1,42.0090,571.3780,1.199997
FILLER_145_35,VDD,Metal1,38.6490,571.3780,1.199997
FILLER_145_28,VDD,Metal1,35.2890,571.3780,1.199998
FILLER_145_21,VDD,Metal1,31.9290,571.3780,1.199999
FILLER_145_14,VDD,Metal1,28.5690,571.3780,1.199999
FILLER_145_7,VDD,Metal1,25.2090,571.3780,1.199999
FILLER_145_0,VDD,Metal1,21.8490,571.3780,1.199999
FILLER_144_1119,VDD,Metal1,557.5200,570.7800,1.199999
FILLER_144_1117,VDD,Metal1,556.8000,570.7800,1.199999
FILLER_144_1110,VDD,Metal1,554.6490,570.1810,1.199999
FILLER_144_1103,VDD,Metal1,551.2890,570.1810,1.199999
FILLER_144_1096,VDD,Metal1,547.9290,570.1810,1.199999
FILLER_144_1089,VDD,Metal1,544.5690,570.1810,1.199999
FILLER_144_1082,VDD,Metal1,541.2090,570.1810,1.199999
FILLER_144_1075,VDD,Metal1,537.8490,570.1810,1.199999
FILLER_144_1068,VDD,Metal1,534.4890,570.1810,1.199999
FILLER_144_1061,VDD,Metal1,531.1290,570.1810,1.199999
FILLER_144_1054,VDD,Metal1,527.7690,570.1810,1.199999
FILLER_144_1047,VDD,Metal1,524.4090,570.1810,1.199999
FILLER_144_1040,VDD,Metal1,521.0490,570.1810,1.199999
FILLER_144_1033,VDD,Metal1,517.6890,570.1810,1.199999
FILLER_144_1026,VDD,Metal1,514.3290,570.1810,1.200000
FILLER_144_1019,VDD,Metal1,510.9690,570.1810,1.200000
FILLER_144_1012,VDD,Metal1,507.6090,570.1810,1.200000
FILLER_144_1005,VDD,Metal1,504.2490,570.1810,1.200000
FILLER_144_998,VDD,Metal1,500.8890,570.1810,1.200000
FILLER_144_991,VDD,Metal1,497.5290,570.1810,1.200000
FILLER_144_984,VDD,Metal1,494.1690,570.1810,1.200000
FILLER_144_977,VDD,Metal1,490.8090,570.1810,1.200000
FILLER_144_970,VDD,Metal1,487.4490,570.1810,1.200000
FILLER_144_963,VDD,Metal1,484.0890,570.1810,1.200000
FILLER_144_956,VDD,Metal1,480.7290,570.1810,1.199999
FILLER_144_950,VDD,Metal1,476.6400,570.7800,1.199994
FILLER_144_943,VDD,Metal1,474.4890,570.1810,1.199993
FILLER_144_929,VDD,Metal1,466.5600,570.7800,1.199946
FILLER_144_925,VDD,Metal1,465.1310,570.1830,1.199946
FILLER_144_910,VDD,Metal1,457.2000,570.7800,1.199942
FILLER_144_902,VDD,Metal1,454.0910,570.1830,1.199942
FILLER_144_895,VDD,Metal1,451.4490,570.1810,1.199942
FILLER_144_888,VDD,Metal1,448.0890,570.1810,1.199942
FILLER_144_881,VDD,Metal1,444.7290,570.1810,1.199941
FILLER_144_847,VDD,Metal1,428.4090,570.1810,1.199990
FILLER_144_840,VDD,Metal1,425.0490,570.1810,1.199991
FILLER_144_807,VDD,Metal1,408.0000,570.7800,1.199987
FILLER_144_802,VDD,Metal1,405.3600,570.7800,1.199986
FILLER_144_798,VDD,Metal1,404.1710,570.1830,1.199986
FILLER_144_791,VDD,Metal1,401.5290,570.1810,1.199986
FILLER_144_784,VDD,Metal1,398.1690,570.1810,1.199986
FILLER_144_777,VDD,Metal1,394.8090,570.1810,1.199986
FILLER_144_770,VDD,Metal1,391.4490,570.1810,1.199986
FILLER_144_763,VDD,Metal1,388.0890,570.1810,1.199986
FILLER_144_756,VDD,Metal1,384.7290,570.1810,1.199986
FILLER_144_749,VDD,Metal1,381.3690,570.1810,1.199986
FILLER_144_742,VDD,Metal1,378.0090,570.1810,1.199986
FILLER_144_735,VDD,Metal1,374.6490,570.1810,1.199985
FILLER_144_728,VDD,Metal1,371.2890,570.1810,1.199985
FILLER_144_721,VDD,Metal1,367.9290,570.1810,1.199985
FILLER_144_714,VDD,Metal1,364.5690,570.1810,1.199985
FILLER_144_707,VDD,Metal1,361.2090,570.1810,1.199985
FILLER_144_700,VDD,Metal1,357.8490,570.1810,1.199980
FILLER_144_693,VDD,Metal1,354.4890,570.1810,1.199980
FILLER_144_686,VDD,Metal1,351.1290,570.1810,1.199980
FILLER_144_679,VDD,Metal1,347.7690,570.1810,1.199980
FILLER_144_672,VDD,Metal1,344.4090,570.1810,1.199980
FILLER_144_647,VDD,Metal1,330.9600,570.7800,1.199972
FILLER_144_618,VDD,Metal1,317.2800,570.7800,1.199943
FILLER_144_575,VDD,Metal1,296.6400,570.7800,1.199946
FILLER_144_568,VDD,Metal1,294.4890,570.1810,1.199947
FILLER_144_561,VDD,Metal1,291.1290,570.1810,1.199948
FILLER_144_554,VDD,Metal1,287.7690,570.1810,1.199950
FILLER_144_547,VDD,Metal1,284.4090,570.1810,1.199951
FILLER_144_540,VDD,Metal1,281.0490,570.1810,1.199952
FILLER_144_534,VDD,Metal1,276.9600,570.7800,1.199975
FILLER_144_530,VDD,Metal1,275.5310,570.1830,1.199975
FILLER_144_523,VDD,Metal1,272.8890,570.1810,1.199975
FILLER_144_495,VDD,Metal1,258.0000,570.7800,1.199983
FILLER_144_491,VDD,Metal1,256.8110,570.1830,1.199985
FILLER_144_462,VDD,Metal1,242.4000,570.7800,1.199940
FILLER_144_407,VDD,Metal1,215.7600,570.7800,1.199942
FILLER_144_400,VDD,Metal1,213.8490,570.1810,1.199943
FILLER_144_393,VDD,Metal1,209.2800,570.7800,1.199978
FILLER_144_388,VDD,Metal1,206.6400,570.7800,1.199981
FILLER_144_383,VDD,Metal1,204.2400,570.7800,1.199981
FILLER_144_376,VDD,Metal1,202.3290,570.1810,1.199981
FILLER_144_369,VDD,Metal1,198.9690,570.1810,1.199983
FILLER_144_362,VDD,Metal1,195.6090,570.1810,1.199985
FILLER_144_355,VDD,Metal1,192.2490,570.1810,1.199986
FILLER_144_348,VDD,Metal1,188.8890,570.1810,1.199988
FILLER_144_341,VDD,Metal1,185.5290,570.1810,1.199990
FILLER_144_334,VDD,Metal1,182.1690,570.1810,1.199992
FILLER_144_327,VDD,Metal1,178.8090,570.1810,1.199991
FILLER_144_320,VDD,Metal1,175.4490,570.1810,1.199989
FILLER_144_313,VDD,Metal1,172.0890,570.1810,1.199988
FILLER_144_306,VDD,Metal1,168.7290,570.1810,1.199987
FILLER_144_295,VDD,Metal1,163.4490,570.1810,1.199983
FILLER_144_267,VDD,Metal1,148.5600,570.7800,1.199973
FILLER_144_260,VDD,Metal1,146.6490,570.1810,1.199973
FILLER_144_253,VDD,Metal1,143.2890,570.1810,1.199975
FILLER_144_246,VDD,Metal1,139.9290,570.1810,1.199977
FILLER_144_239,VDD,Metal1,136.5690,570.1810,1.199978
FILLER_144_232,VDD,Metal1,133.2090,570.1810,1.199980
FILLER_144_225,VDD,Metal1,129.8490,570.1810,1.199982
FILLER_144_218,VDD,Metal1,126.4890,570.1810,1.199984
FILLER_144_211,VDD,Metal1,123.1290,570.1810,1.199985
FILLER_144_204,VDD,Metal1,119.7690,570.1810,1.199987
FILLER_144_197,VDD,Metal1,116.4090,570.1810,1.199989
FILLER_144_169,VDD,Metal1,101.5200,570.7800,1.199972
FILLER_144_165,VDD,Metal1,100.3310,570.1830,1.199972
FILLER_144_158,VDD,Metal1,97.6890,570.1810,1.199971
FILLER_144_130,VDD,Metal1,82.8000,570.7800,1.199961
FILLER_144_123,VDD,Metal1,80.8890,570.1810,1.199962
FILLER_144_116,VDD,Metal1,76.3200,570.7800,1.199965
FILLER_144_112,VDD,Metal1,74.8910,570.1830,1.199965
FILLER_144_107,VDD,Metal1,71.7600,570.7800,1.199990
FILLER_144_105,VDD,Metal1,71.0400,570.7800,1.199990
FILLER_144_98,VDD,Metal1,68.8890,570.1810,1.199991
FILLER_144_91,VDD,Metal1,65.5290,570.1810,1.199991
FILLER_144_84,VDD,Metal1,62.1690,570.1810,1.199992
FILLER_144_77,VDD,Metal1,58.8090,570.1810,1.199993
FILLER_144_70,VDD,Metal1,55.4490,570.1810,1.199994
FILLER_144_63,VDD,Metal1,52.0890,570.1810,1.199994
FILLER_144_56,VDD,Metal1,48.7290,570.1810,1.199995
FILLER_144_49,VDD,Metal1,45.3690,570.1810,1.199996
FILLER_144_42,VDD,Metal1,42.0090,570.1810,1.199997
FILLER_144_35,VDD,Metal1,38.6490,570.1810,1.199997
FILLER_144_28,VDD,Metal1,35.2890,570.1810,1.199998
FILLER_144_21,VDD,Metal1,31.9290,570.1810,1.199999
FILLER_144_14,VDD,Metal1,28.5690,570.1810,1.199999
FILLER_144_7,VDD,Metal1,25.2090,570.1810,1.199999
FILLER_144_0,VDD,Metal1,21.8490,570.1810,1.199999
FILLER_143_1118,VDD,Metal1,557.2800,563.2200,1.199999
FILLER_143_1114,VDD,Metal1,555.8510,563.8160,1.199999
FILLER_143_1107,VDD,Metal1,553.2090,563.8180,1.199999
FILLER_143_1100,VDD,Metal1,549.8490,563.8180,1.199999
FILLER_143_1093,VDD,Metal1,546.4890,563.8180,1.199999
FILLER_143_1086,VDD,Metal1,543.1290,563.8180,1.199999
FILLER_143_1079,VDD,Metal1,539.7690,563.8180,1.199999
FILLER_143_1072,VDD,Metal1,536.4090,563.8180,1.199999
FILLER_143_1065,VDD,Metal1,533.0490,563.8180,1.199999
FILLER_143_1058,VDD,Metal1,529.6890,563.8180,1.199999
FILLER_143_1051,VDD,Metal1,526.3290,563.8180,1.199999
FILLER_143_1044,VDD,Metal1,522.9690,563.8180,1.199999
FILLER_143_1037,VDD,Metal1,519.6090,563.8180,1.199999
FILLER_143_1030,VDD,Metal1,516.2490,563.8180,1.199999
FILLER_143_1023,VDD,Metal1,512.8890,563.8180,1.199999
FILLER_143_1016,VDD,Metal1,509.5290,563.8180,1.200000
FILLER_143_1009,VDD,Metal1,506.1690,563.8180,1.200000
FILLER_143_1002,VDD,Metal1,502.8090,563.8180,1.200000
FILLER_143_995,VDD,Metal1,499.4490,563.8180,1.200000
FILLER_143_988,VDD,Metal1,496.0890,563.8180,1.200000
FILLER_143_981,VDD,Metal1,492.7290,563.8180,1.200000
FILLER_143_974,VDD,Metal1,489.3690,563.8180,1.200000
FILLER_143_967,VDD,Metal1,486.0090,563.8180,1.200000
FILLER_143_906,VDD,Metal1,455.2800,563.2200,1.199997
FILLER_143_904,VDD,Metal1,454.5600,563.2200,1.199997
FILLER_143_895,VDD,Metal1,450.0000,563.2200,1.199996
FILLER_143_891,VDD,Metal1,448.8110,563.8160,1.199996
FILLER_143_884,VDD,Metal1,446.1690,563.8180,1.199996
FILLER_143_877,VDD,Metal1,442.8090,563.8180,1.199996
FILLER_143_869,VDD,Metal1,438.2510,563.8160,1.199995
FILLER_143_862,VDD,Metal1,434.4000,563.2200,1.199995
FILLER_143_824,VDD,Metal1,415.9200,563.2200,1.199986
FILLER_143_822,VDD,Metal1,415.2000,563.2200,1.199987
FILLER_143_814,VDD,Metal1,411.8510,563.8160,1.199992
FILLER_143_787,VDD,Metal1,399.6090,563.8180,1.199987
FILLER_143_780,VDD,Metal1,396.2490,563.8180,1.199987
FILLER_143_759,VDD,Metal1,384.7200,563.2200,1.199986
FILLER_143_754,VDD,Metal1,382.3200,563.2200,1.199986
FILLER_143_747,VDD,Metal1,380.4090,563.8180,1.199986
FILLER_143_740,VDD,Metal1,377.0490,563.8180,1.199983
FILLER_143_733,VDD,Metal1,373.6890,563.8180,1.199982
FILLER_143_726,VDD,Metal1,370.3290,563.8180,1.199982
FILLER_143_719,VDD,Metal1,366.9690,563.8180,1.199982
FILLER_143_712,VDD,Metal1,363.6090,563.8180,1.199982
FILLER_143_705,VDD,Metal1,360.2490,563.8180,1.199982
FILLER_143_698,VDD,Metal1,356.8890,563.8180,1.199982
FILLER_143_691,VDD,Metal1,353.5290,563.8180,1.199982
FILLER_143_684,VDD,Metal1,350.1690,563.8180,1.199982
FILLER_143_677,VDD,Metal1,346.8090,563.8180,1.199982
FILLER_143_632,VDD,Metal1,324.0000,563.2200,1.199853
FILLER_143_617,VDD,Metal1,316.5600,563.2200,1.199840
FILLER_143_599,VDD,Metal1,308.1600,563.2200,1.199820
FILLER_143_565,VDD,Metal1,293.0490,563.8180,1.199820
FILLER_143_558,VDD,Metal1,289.6890,563.8180,1.199820
FILLER_143_529,VDD,Metal1,274.5600,563.2200,1.199827
FILLER_143_525,VDD,Metal1,273.1310,563.8160,1.199827
FILLER_143_518,VDD,Metal1,270.4890,563.8180,1.199829
FILLER_143_511,VDD,Metal1,267.1290,563.8180,1.199833
FILLER_143_504,VDD,Metal1,263.7690,563.8180,1.199838
FILLER_143_488,VDD,Metal1,254.8800,563.2200,1.199989
FILLER_143_481,VDD,Metal1,252.7290,563.8180,1.199989
FILLER_143_458,VDD,Metal1,240.2400,563.2200,1.199972
FILLER_143_436,VDD,Metal1,229.6800,563.2200,1.199964
FILLER_143_434,VDD,Metal1,228.9600,563.2200,1.199964
FILLER_143_427,VDD,Metal1,226.8090,563.8180,1.199963
FILLER_143_406,VDD,Metal1,215.5200,563.2200,1.199905
FILLER_143_377,VDD,Metal1,201.6000,563.2200,1.199926
FILLER_143_373,VDD,Metal1,200.1710,563.8160,1.199945
FILLER_143_366,VDD,Metal1,197.5290,563.8180,1.199952
FILLER_143_359,VDD,Metal1,194.1690,563.8180,1.199961
FILLER_143_352,VDD,Metal1,190.8090,563.8180,1.199970
FILLER_143_345,VDD,Metal1,187.4490,563.8180,1.199979
FILLER_143_338,VDD,Metal1,184.0890,563.8180,1.199981
FILLER_143_331,VDD,Metal1,180.7290,563.8180,1.199980
FILLER_143_324,VDD,Metal1,177.3690,563.8180,1.199978
FILLER_143_296,VDD,Metal1,162.4800,563.2200,1.199978
FILLER_143_294,VDD,Metal1,161.7600,563.2200,1.199978
FILLER_143_287,VDD,Metal1,159.6090,563.8180,1.199978
FILLER_143_272,VDD,Metal1,151.2000,563.2200,1.199984
FILLER_143_268,VDD,Metal1,149.7710,563.8160,1.199985
FILLER_143_261,VDD,Metal1,147.1290,563.8180,1.199985
FILLER_143_254,VDD,Metal1,143.7690,563.8180,1.199985
FILLER_143_247,VDD,Metal1,140.4090,563.8180,1.199985
FILLER_143_240,VDD,Metal1,137.0490,563.8180,1.199986
FILLER_143_233,VDD,Metal1,133.6890,563.8180,1.199986
FILLER_143_226,VDD,Metal1,130.3290,563.8180,1.199986
FILLER_143_219,VDD,Metal1,126.9690,563.8180,1.199986
FILLER_143_212,VDD,Metal1,123.6090,563.8180,1.199986
FILLER_143_205,VDD,Metal1,120.2490,563.8180,1.199987
FILLER_143_198,VDD,Metal1,116.8890,563.8180,1.199987
FILLER_143_191,VDD,Metal1,113.5290,563.8180,1.199992
FILLER_143_173,VDD,Metal1,103.4400,563.2200,1.199995
FILLER_143_169,VDD,Metal1,102.2510,563.8160,1.199995
FILLER_143_162,VDD,Metal1,99.6090,563.8180,1.199994
FILLER_143_130,VDD,Metal1,83.5310,563.8160,1.199971
FILLER_143_102,VDD,Metal1,69.3600,563.2200,1.199963
FILLER_143_98,VDD,Metal1,68.1710,563.8160,1.199964
FILLER_143_91,VDD,Metal1,65.5290,563.8180,1.199984
FILLER_143_84,VDD,Metal1,62.1690,563.8180,1.199986
FILLER_143_77,VDD,Metal1,58.8090,563.8180,1.199987
FILLER_143_70,VDD,Metal1,55.4490,563.8180,1.199988
FILLER_143_63,VDD,Metal1,52.0890,563.8180,1.199990
FILLER_143_56,VDD,Metal1,48.7290,563.8180,1.199991
FILLER_143_49,VDD,Metal1,45.3690,563.8180,1.199993
FILLER_143_42,VDD,Metal1,42.0090,563.8180,1.199994
FILLER_143_35,VDD,Metal1,38.6490,563.8180,1.199995
FILLER_143_28,VDD,Metal1,35.2890,563.8180,1.199997
FILLER_143_21,VDD,Metal1,31.9290,563.8180,1.199998
FILLER_143_14,VDD,Metal1,28.5690,563.8180,1.199998
FILLER_143_7,VDD,Metal1,25.2090,563.8180,1.199998
FILLER_143_0,VDD,Metal1,21.8490,563.8180,1.199998
FILLER_142_1119,VDD,Metal1,557.5200,563.2200,1.199999
FILLER_142_1112,VDD,Metal1,555.6090,562.6210,1.199999
FILLER_142_1105,VDD,Metal1,552.2490,562.6210,1.199999
FILLER_142_1098,VDD,Metal1,548.8890,562.6210,1.199999
FILLER_142_1091,VDD,Metal1,545.5290,562.6210,1.199999
FILLER_142_1084,VDD,Metal1,542.1690,562.6210,1.199999
FILLER_142_1077,VDD,Metal1,538.8090,562.6210,1.199999
FILLER_142_1070,VDD,Metal1,535.4490,562.6210,1.199999
FILLER_142_1063,VDD,Metal1,532.0890,562.6210,1.199999
FILLER_142_1056,VDD,Metal1,528.7290,562.6210,1.199999
FILLER_142_1049,VDD,Metal1,525.3690,562.6210,1.199999
FILLER_142_1042,VDD,Metal1,522.0090,562.6210,1.199999
FILLER_142_1035,VDD,Metal1,518.6490,562.6210,1.199999
FILLER_142_1028,VDD,Metal1,515.2890,562.6210,1.199999
FILLER_142_1021,VDD,Metal1,511.9290,562.6210,1.200000
FILLER_142_1014,VDD,Metal1,508.5690,562.6210,1.200000
FILLER_142_1007,VDD,Metal1,505.2090,562.6210,1.200000
FILLER_142_1000,VDD,Metal1,501.8490,562.6210,1.200000
FILLER_142_993,VDD,Metal1,498.4890,562.6210,1.200000
FILLER_142_986,VDD,Metal1,495.1290,562.6210,1.200000
FILLER_142_979,VDD,Metal1,491.7690,562.6210,1.200000
FILLER_142_952,VDD,Metal1,477.3600,563.2200,1.200000
FILLER_142_950,VDD,Metal1,476.6400,563.2200,1.200000
FILLER_142_940,VDD,Metal1,471.6000,563.2200,1.199999
FILLER_142_927,VDD,Metal1,465.3600,563.2200,1.199998
